Producto;Día;User Name;Value;Turno;Avance_turno
BURRERA;lunes;DivisorA;59,8;Tarde;Medio
BURRERA;lunes;DivisorA;60,8;Tarde;Término
BURRERA;lunes;DivisorA;61,8;Tarde;Término
BURRERA;lunes;DivisorA;60,6;Tarde;Término
BURRERA;lunes;DivisorA;61,8;Tarde;Término
BURRERA;lunes;DivisorA;60,6;Tarde;Término
BURRERA;lunes;DivisorA;61,8;Tarde;Término
BURRERA;lunes;DivisorA;60,6;Tarde;Término
BURRERA;lunes;DivisorA;59,8;Tarde;Término
BURRERA;lunes;DivisorA;59,6;Tarde;Término
BURRERA;lunes;DivisorA;61,8;Tarde;Término
BURRERA;lunes;DivisorA;61,8;Tarde;Término
BURRERA;lunes;DivisorA;60,8;Tarde;Término
BURRERA;lunes;DivisorA;61,2;Tarde;Término
BURRERA;lunes;DivisorA;60,6;Tarde;Término
BURRERA;lunes;DivisorA;60,4;Tarde;Término
BURRERA;lunes;DivisorA;60,2;Tarde;Término
BURRERA;lunes;DivisorA;60,4;Tarde;Término
BURRERA;lunes;DivisorA;61,2;Tarde;Término
BURRERA;martes;MauricioM;62,2;Mañana;Inicio
BURRERA;martes;MauricioM;61,8;Mañana;Inicio
BURRERA;martes;MauricioM;57,6;Mañana;Inicio
BURRERA;martes;BernardoA;61,2;Mañana;Inicio
BURRERA;martes;BernardoA;61,8;Mañana;Inicio
BURRERA;martes;BernardoA;59,4;Mañana;Inicio
BURRERA;martes;BernardoA;62,2;Mañana;Inicio
BURRERA;martes;BernardoA;58,8;Mañana;Inicio
BURRERA;martes;BernardoA;59,2;Mañana;Inicio
BURRERA;martes;BernardoA;61,4;Mañana;Inicio
BURRERA;martes;BernardoA;61,6;Mañana;Inicio
BURRERA;martes;BernardoA;61,2;Mañana;Inicio
BURRERA;martes;BernardoA;60;Mañana;Inicio
BURRERA;martes;BernardoA;59,2;Mañana;Inicio
BURRERA;martes;BernardoA;61,2;Mañana;Inicio
BURRERA;martes;BernardoA;62,2;Mañana;Inicio
BURRERA;martes;BernardoA;63,4;Mañana;Inicio
BURRERA;martes;BernardoA;62,6;Mañana;Inicio
BURRERA;martes;BernardoA;59;Mañana;Inicio
BURRERA;martes;BernardoA;60,4;Mañana;Inicio
BURRERA;martes;BernardoA;59,8;Mañana;Inicio
BURRERA;martes;BernardoA;61,2;Mañana;Inicio
BURRERA;martes;BernardoA;62,2;Mañana;Inicio
BURRERA;martes;BernardoA;63,4;Mañana;Inicio
BURRERA;martes;BernardoA;59,2;Mañana;Inicio
BURRERA;martes;BernardoA;58,8;Mañana;Inicio
BURRERA;martes;BernardoA;59,2;Mañana;Inicio
BURRERA;martes;BernardoA;59,6;Mañana;Inicio
BURRERA;martes;BernardoA;57;Mañana;Inicio
BURRERA;martes;Practicante;62;Mañana;Inicio
BURRERA;martes;Practicante;62,8;Mañana;Inicio
BURRERA;martes;Practicante;62;Mañana;Inicio
BURRERA;martes;Practicante;61,4;Mañana;Inicio
BURRERA;martes;Practicante;60,8;Mañana;Inicio
BURRERA;martes;Practicante;62;Mañana;Inicio
BURRERA;martes;Practicante;60,4;Mañana;Inicio
BURRERA;martes;Practicante;63,4;Mañana;Inicio
BURRERA;martes;Practicante;63,4;Mañana;Inicio
BURRERA;martes;Practicante;64;Mañana;Inicio
BURRERA;martes;BernardoA;63,2;Mañana;Inicio
BURRERA;martes;BernardoA;63;Mañana;Medio
BURRERA;martes;BernardoA;63;Mañana;Medio
BURRERA;martes;BernardoA;60;Mañana;Medio
BURRERA;martes;BernardoA;62,6;Mañana;Medio
BURRERA;martes;BernardoA;64,6;Mañana;Medio
BURRERA;martes;BernardoA;60,8;Mañana;Medio
BURRERA;martes;BernardoA;60,6;Mañana;Medio
BURRERA;martes;BernardoA;59,6;Mañana;Medio
BURRERA;martes;BernardoA;59;Mañana;Medio
BURRERA;martes;BernardoA;60,2;Mañana;Medio
BURRERA;martes;BernardoA;59,6;Mañana;Medio
BURRERA;martes;BernardoA;60;Mañana;Medio
BURRERA;martes;BernardoA;62,6;Mañana;Medio
BURRERA;martes;BernardoA;64;Mañana;Medio
BURRERA;martes;BernardoA;61,2;Mañana;Medio
BURRERA;martes;BernardoA;61,2;Mañana;Medio
BURRERA;martes;BernardoA;59,6;Mañana;Medio
BURRERA;martes;BernardoA;58,6;Mañana;Medio
BURRERA;martes;BernardoA;59,8;Mañana;Medio
BURRERA;martes;BernardoA;59,8;Mañana;Medio
BURRERA;martes;BernardoA;57,8;Mañana;Medio
BURRERA;martes;BernardoA;61;Mañana;Medio
BURRERA;martes;BernardoA;62,8;Mañana;Medio
BURRERA;martes;BernardoA;60,2;Mañana;Medio
BURRERA;martes;BernardoA;60;Mañana;Medio
BURRERA;martes;BernardoA;59;Mañana;Medio
BURRERA;martes;BernardoA;58;Mañana;Medio
BURRERA;martes;BernardoA;59,4;Mañana;Medio
BURRERA;martes;BernardoA;58,6;Mañana;Medio
BURRERA;martes;BernardoA;59,2;Mañana;Medio
BURRERA;martes;BernardoA;62,6;Mañana;Medio
BURRERA;martes;BernardoA;64,2;Mañana;Medio
BURRERA;martes;BernardoA;61,4;Mañana;Medio
BURRERA;martes;BernardoA;61,4;Mañana;Medio
BURRERA;martes;BernardoA;60;Mañana;Medio
BURRERA;martes;BernardoA;59,4;Mañana;Medio
BURRERA;martes;BernardoA;60,6;Mañana;Medio
BURRERA;martes;BernardoA;60,6;Mañana;Medio
BURRERA;martes;BernardoA;59,8;Mañana;Medio
BURRERA;martes;BernardoA;63;Mañana;Medio
BURRERA;martes;BernardoA;64,8;Mañana;Medio
BURRERA;martes;BernardoA;61,6;Mañana;Medio
BURRERA;martes;BernardoA;61,8;Mañana;Medio
BURRERA;martes;BernardoA;61;Mañana;Medio
BURRERA;martes;BernardoA;60;Mañana;Medio
BURRERA;martes;BernardoA;61,4;Mañana;Medio
BURRERA;martes;BernardoA;60,8;Mañana;Medio
BURRERA;martes;BernardoA;60,6;Mañana;Medio
BURRERA;martes;BernardoA;61,4;Mañana;Medio
BURRERA;martes;BernardoA;59,8;Mañana;Medio
BURRERA;martes;BernardoA;61,8;Mañana;Medio
BURRERA;martes;DivisorA;61;Tarde;Inicio
BURRERA;martes;DivisorA;57,2;Tarde;Inicio
BURRERA;martes;DivisorA;58,4;Tarde;Inicio
BURRERA;martes;DivisorA;59;Tarde;Inicio
BURRERA;martes;DivisorA;60,8;Tarde;Inicio
BURRERA;martes;DivisorA;63,2;Tarde;Inicio
BURRERA;martes;DivisorA;61,4;Tarde;Inicio
BURRERA;martes;DivisorA;61,4;Tarde;Inicio
BURRERA;martes;DivisorA;61,4;Tarde;Inicio
BURRERA;martes;DivisorA;60,2;Tarde;Inicio
BURRERA;martes;DivisorA;61,4;Tarde;Inicio
BURRERA;martes;DivisorA;59,6;Tarde;Inicio
BURRERA;martes;DivisorA;60,8;Tarde;Inicio
BURRERA;martes;DivisorA;59,6;Tarde;Inicio
BURRERA;martes;DivisorA;61,8;Tarde;Inicio
BURRERA;martes;DivisorA;60,2;Tarde;Inicio
BURRERA;martes;DivisorA;60;Tarde;Inicio
BURRERA;martes;DivisorA;59,8;Tarde;Inicio
BURRERA;martes;DivisorA;61,6;Tarde;Inicio
BURRERA;martes;DivisorA;61;Tarde;Inicio
BURRERA;martes;DivisorA;58,8;Tarde;Inicio
BURRERA;martes;DivisorA;60,4;Tarde;Inicio
BURRERA;martes;DivisorA;60,8;Tarde;Medio
BURRERA;martes;DivisorA;62,8;Tarde;Medio
BURRERA;martes;DivisorA;60,4;Tarde;Medio
BURRERA;martes;DivisorA;59,2;Tarde;Medio
BURRERA;martes;DivisorA;60,8;Tarde;Medio
BURRERA;martes;DivisorA;62,2;Tarde;Medio
BURRERA;martes;DivisorA;60;Tarde;Medio
BURRERA;martes;DivisorA;60,6;Tarde;Medio
BURRERA;martes;DivisorA;60,4;Tarde;Medio
BURRERA;martes;DivisorA;62,2;Tarde;Medio
BURRERA;martes;DivisorA;61,4;Tarde;Medio
BURRERA;martes;DivisorA;61,2;Tarde;Medio
BURRERA;martes;DivisorA;61,8;Tarde;Medio
BURRERA;martes;DivisorA;61,8;Tarde;Medio
BURRERA;martes;DivisorA;61;Tarde;Medio
BURRERA;martes;DivisorA;61,2;Tarde;Medio
BURRERA;martes;DivisorA;61,6;Tarde;Medio
BURRERA;martes;DivisorA;59,6;Tarde;Término
BURRERA;martes;DivisorA;61,4;Tarde;Término
BURRERA;martes;DivisorA;60;Tarde;Término
BURRERA;martes;DivisorA;61,6;Tarde;Término
BURRERA;martes;DivisorA;61,8;Tarde;Término
BURRERA;martes;DivisorA;61,2;Tarde;Término
BURRERA;martes;DivisorA;60,8;Tarde;Término
BURRERA;martes;DivisorA;58,6;Tarde;Término
BURRERA;martes;DivisorA;61;Tarde;Término
BURRERA;martes;DivisorA;61;Tarde;Término
BURRERA;martes;DivisorA;61,6;Tarde;Término
BURRERA;martes;DivisorA;59,8;Tarde;Término
BURRERA;martes;DivisorA;60;Tarde;Término
BURRERA;martes;DivisorA;60,6;Tarde;Término
BURRERA;martes;DivisorA;60;Tarde;Término
BURRERA;miércoles;MauricioM;61,4;Noche;Medio
BURRERA;miércoles;MauricioM;62,8;Noche;Medio
BURRERA;miércoles;MauricioM;61,4;Noche;Medio
BURRERA;miércoles;MauricioM;62;Noche;Medio
BURRERA;miércoles;MauricioM;62,2;Noche;Medio
BURRERA;miércoles;MauricioM;63,8;Noche;Medio
BURRERA;miércoles;MauricioM;62;Noche;Medio
BURRERA;miércoles;MauricioM;62;Noche;Medio
BURRERA;miércoles;MauricioM;63;Noche;Medio
BURRERA;miércoles;MauricioM;63,6;Noche;Medio
BURRERA;miércoles;MauricioM;62;Noche;Medio
BURRERA;miércoles;MauricioM;62;Noche;Medio
BURRERA;miércoles;MauricioM;62;Noche;Medio
BURRERA;miércoles;BernardoA;58,6;Mañana;Inicio
BURRERA;miércoles;BernardoA;58,4;Mañana;Inicio
BURRERA;miércoles;BernardoA;60,6;Mañana;Inicio
BURRERA;miércoles;BernardoA;60,2;Mañana;Medio
BURRERA;miércoles;BernardoA;61,2;Mañana;Medio
BURRERA;miércoles;Practicante;62;Mañana;Medio
BURRERA;miércoles;Practicante;60,4;Mañana;Medio
BURRERA;miércoles;Practicante;62,6;Mañana;Medio
BURRERA;miércoles;Practicante;60,2;Mañana;Medio
BURRERA;miércoles;Practicante;61,2;Mañana;Medio
BURRERA;miércoles;Practicante;59,8;Mañana;Medio
BURRERA;miércoles;Practicante;60,8;Mañana;Medio
BURRERA;miércoles;Practicante;62,6;Mañana;Medio
BURRERA;miércoles;Practicante;58,4;Mañana;Medio
BURRERA;miércoles;Practicante;61,2;Mañana;Medio
BURRERA;miércoles;Practicante;61;Mañana;Medio
BURRERA;miércoles;Practicante;58,8;Mañana;Medio
BURRERA;miércoles;Practicante;60,6;Mañana;Medio
BURRERA;miércoles;Practicante;57,2;Mañana;Medio
BURRERA;miércoles;BernardoA;58,8;Mañana;Medio
BURRERA;miércoles;BernardoA;62;Mañana;Medio
BURRERA;miércoles;BernardoA;61;Mañana;Medio
BURRERA;miércoles;BernardoA;58,2;Mañana;Medio
BURRERA;miércoles;BernardoA;61,8;Mañana;Medio
BURRERA;miércoles;BernardoA;61,6;Mañana;Medio
BURRERA;miércoles;BernardoA;58,8;Mañana;Medio
BURRERA;miércoles;BernardoA;58,4;Mañana;Medio
BURRERA;miércoles;BernardoA;60,4;Mañana;Medio
BURRERA;miércoles;BernardoA;60;Mañana;Medio
BURRERA;miércoles;BernardoA;60,2;Mañana;Medio
BURRERA;miércoles;BernardoA;59;Mañana;Término
BURRERA;miércoles;BernardoA;59;Mañana;Término
BURRERA;miércoles;DivisorA;63,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;63,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;62;Tarde;Inicio
BURRERA;miércoles;DivisorA;62;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;62,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;62,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;62;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;60;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;57;Tarde;Inicio
BURRERA;miércoles;DivisorA;57,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61;Tarde;Inicio
BURRERA;miércoles;DivisorA;60;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,2;Tarde;Inicio
BURRERA;miércoles;Practicante;59,6;Tarde;Inicio
BURRERA;miércoles;Practicante;60,4;Tarde;Inicio
BURRERA;miércoles;Practicante;59,8;Tarde;Inicio
BURRERA;miércoles;Practicante;58,6;Tarde;Inicio
BURRERA;miércoles;Practicante;61;Tarde;Inicio
BURRERA;miércoles;Practicante;58,4;Tarde;Inicio
BURRERA;miércoles;Practicante;59,2;Tarde;Inicio
BURRERA;miércoles;Practicante;60;Tarde;Inicio
BURRERA;miércoles;Practicante;59;Tarde;Inicio
BURRERA;miércoles;Practicante;59,6;Tarde;Inicio
BURRERA;miércoles;Practicante;58,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;62,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;58,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;62;Tarde;Inicio
BURRERA;miércoles;DivisorA;62,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;62;Tarde;Inicio
BURRERA;miércoles;DivisorA;60,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,4;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;62,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;62,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,8;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,6;Tarde;Inicio
BURRERA;miércoles;DivisorA;62;Tarde;Inicio
BURRERA;miércoles;DivisorA;59,2;Tarde;Inicio
BURRERA;miércoles;DivisorA;61,8;Tarde;Medio
BURRERA;miércoles;DivisorA;61,8;Tarde;Medio
BURRERA;miércoles;DivisorA;61,8;Tarde;Medio
BURRERA;miércoles;DivisorA;60,8;Tarde;Medio
BURRERA;miércoles;DivisorA;60,8;Tarde;Medio
BURRERA;miércoles;DivisorA;61,8;Tarde;Medio
BURRERA;miércoles;DivisorA;59,8;Tarde;Medio
BURRERA;miércoles;DivisorA;60,6;Tarde;Medio
BURRERA;miércoles;DivisorA;60,6;Tarde;Medio
BURRERA;miércoles;DivisorA;60,4;Tarde;Medio
BURRERA;miércoles;DivisorA;61,2;Tarde;Medio
BURRERA;miércoles;DivisorA;61,6;Tarde;Medio
BURRERA;miércoles;DivisorA;62,2;Tarde;Medio
BURRERA;miércoles;DivisorA;60,6;Tarde;Medio
BURRERA;miércoles;DivisorA;61,2;Tarde;Medio
BURRERA;miércoles;DivisorA;62,8;Tarde;Medio
BURRERA;miércoles;DivisorA;61,4;Tarde;Medio
BURRERA;miércoles;DivisorA;61,8;Tarde;Medio
BURRERA;miércoles;DivisorA;62;Tarde;Medio
BURRERA;miércoles;DivisorA;60,6;Tarde;Medio
BURRERA;miércoles;DivisorA;62,2;Tarde;Término
BURRERA;miércoles;DivisorA;63;Tarde;Término
BURRERA;miércoles;DivisorA;62,2;Tarde;Término
BURRERA;miércoles;DivisorA;60,8;Tarde;Término
BURRERA;miércoles;DivisorA;60;Tarde;Término
BURRERA;miércoles;DivisorA;59,2;Tarde;Término
BURRERA;miércoles;DivisorA;60,6;Tarde;Término
BURRERA;miércoles;DivisorA;59;Tarde;Término
BURRERA;miércoles;DivisorA;60;Tarde;Término
BURRERA;miércoles;DivisorA;60,2;Tarde;Término
BURRERA;miércoles;DivisorA;60,4;Tarde;Término
BURRERA;miércoles;DivisorA;60,6;Tarde;Término
BURRERA;miércoles;DivisorA;59,8;Tarde;Término
BURRERA;miércoles;DivisorA;60,2;Tarde;Término
BURRERA;miércoles;DivisorA;60,4;Tarde;Término
BURRERA;miércoles;DivisorA;59,4;Tarde;Término
BURRERA;miércoles;DivisorA;60,8;Tarde;Término
BURRERA;miércoles;DivisorA;60,8;Tarde;Término
BURRERA;miércoles;DivisorA;61;Tarde;Término
BURRERA;miércoles;DivisorA;61;Tarde;Término
BURRERA;miércoles;DivisorA;61;Tarde;Término
BURRERA;miércoles;DivisorA;59,6;Noche;Inicio
BURRERA;jueves;MauricioM;60;Noche;Inicio
BURRERA;jueves;MauricioM;60,6;Noche;Inicio
BURRERA;jueves;MauricioM;63;Noche;Inicio
BURRERA;jueves;MauricioM;60,6;Noche;Término
BURRERA;jueves;MauricioM;59,4;Noche;Término
BURRERA;jueves;MauricioM;58,6;Noche;Término
BURRERA;jueves;MauricioM;60;Noche;Término
BURRERA;jueves;MauricioM;58,6;Noche;Término
BURRERA;jueves;MauricioM;62,2;Noche;Término
BURRERA;jueves;MauricioM;60;Noche;Término
BURRERA;jueves;MauricioM;60;Noche;Término
BURRERA;jueves;MauricioM;60,6;Noche;Término
BURRERA;jueves;MauricioM;62,8;Noche;Término
BURRERA;jueves;MauricioM;61,6;Noche;Término
BURRERA;jueves;MauricioM;58,6;Noche;Término
BURRERA;jueves;MauricioM;59,2;Noche;Término
BURRERA;jueves;MauricioM;60;Noche;Término
BURRERA;jueves;MauricioM;58,8;Noche;Término
BURRERA;jueves;MauricioM;58,8;Noche;Término
BURRERA;jueves;MauricioM;57,6;Noche;Término
BURRERA;jueves;MauricioM;58,8;Noche;Término
BURRERA;jueves;MauricioM;58,4;Mañana;Inicio
BURRERA;jueves;MauricioM;60;Mañana;Inicio
BURRERA;jueves;BernardoA;60,8;Mañana;Inicio
BURRERA;jueves;BernardoA;61,2;Mañana;Inicio
BURRERA;jueves;BernardoA;62,4;Mañana;Inicio
BURRERA;jueves;BernardoA;58,2;Mañana;Inicio
BURRERA;jueves;BernardoA;57,4;Mañana;Inicio
BURRERA;jueves;BernardoA;60,2;Mañana;Inicio
BURRERA;jueves;BernardoA;60,2;Mañana;Inicio
BURRERA;jueves;BernardoA;59;Mañana;Medio
BURRERA;jueves;BernardoA;60;Mañana;Medio
BURRERA;jueves;BernardoA;59,8;Mañana;Medio
BURRERA;jueves;BernardoA;59,8;Mañana;Medio
BURRERA;jueves;BernardoA;57;Mañana;Medio
BURRERA;jueves;BernardoA;59,6;Mañana;Medio
BURRERA;jueves;BernardoA;62,4;Mañana;Medio
BURRERA;jueves;BernardoA;59,2;Mañana;Medio
BURRERA;jueves;BernardoA;59,8;Mañana;Medio
BURRERA;jueves;BernardoA;59,2;Mañana;Medio
BURRERA;jueves;BernardoA;61,2;Mañana;Medio
BURRERA;jueves;BernardoA;59,8;Mañana;Medio
BURRERA;jueves;BernardoA;60;Mañana;Medio
BURRERA;jueves;BernardoA;58,6;Mañana;Medio
BURRERA;jueves;BernardoA;61,4;Mañana;Medio
BURRERA;jueves;BernardoA;58,8;Mañana;Término
BURRERA;jueves;BernardoA;58,6;Mañana;Término
BURRERA;jueves;BernardoA;62;Mañana;Término
BURRERA;jueves;BernardoA;59,6;Mañana;Término
BURRERA;jueves;BernardoA;60;Mañana;Término
BURRERA;jueves;DivisorA;61,8;Tarde;Inicio
BURRERA;jueves;DivisorA;60,4;Tarde;Inicio
BURRERA;jueves;DivisorA;59,2;Tarde;Inicio
BURRERA;jueves;DivisorA;64;Tarde;Inicio
BURRERA;jueves;DivisorA;61,4;Tarde;Inicio
BURRERA;jueves;DivisorA;61,8;Tarde;Inicio
BURRERA;jueves;DivisorA;62,4;Tarde;Inicio
BURRERA;jueves;DivisorA;63;Tarde;Inicio
BURRERA;jueves;DivisorA;61,6;Tarde;Inicio
BURRERA;jueves;DivisorA;61;Tarde;Inicio
BURRERA;viernes;MauricioM;60,2;Noche;Inicio
BURRERA;viernes;MauricioM;61;Noche;Inicio
BURRERA;viernes;MauricioM;61,8;Noche;Inicio
BURRERA;viernes;MauricioM;60,2;Noche;Inicio
BURRERA;viernes;MauricioM;62,2;Noche;Inicio
BURRERA;viernes;MauricioM;58,4;Noche;Inicio
BURRERA;viernes;MauricioM;59,8;Noche;Inicio
BURRERA;viernes;MauricioM;62,2;Noche;Inicio
BURRERA;viernes;MauricioM;60;Noche;Inicio
BURRERA;viernes;MauricioM;63,2;Noche;Inicio
BURRERA;viernes;MauricioM;61,6;Noche;Inicio
BURRERA;viernes;MauricioM;60;Noche;Inicio
BURRERA;viernes;MauricioM;61;Noche;Inicio
BURRERA;viernes;MauricioM;59,8;Noche;Inicio
BURRERA;viernes;MauricioM;60,6;Noche;Inicio
BURRERA;viernes;MauricioM;61,6;Noche;Inicio
BURRERA;viernes;MauricioM;61,2;Noche;Medio
BURRERA;viernes;MauricioM;60;Noche;Medio
BURRERA;viernes;MauricioM;63;Noche;Medio
BURRERA;viernes;MauricioM;62,8;Noche;Medio
BURRERA;viernes;MauricioM;63,2;Noche;Medio
BURRERA;viernes;MauricioM;60,2;Noche;Medio
BURRERA;viernes;MauricioM;60,6;Noche;Medio
BURRERA;viernes;MauricioM;60,2;Noche;Medio
BURRERA;viernes;MauricioM;60,4;Noche;Medio
BURRERA;viernes;MauricioM;62,2;Noche;Medio
BURRERA;viernes;MauricioM;61,8;Noche;Medio
BURRERA;viernes;MauricioM;62,2;Noche;Medio
BURRERA;viernes;MauricioM;62;Noche;Medio
BURRERA;viernes;MauricioM;62;Noche;Medio
BURRERA;viernes;MauricioM;61,4;Noche;Medio
BURRERA;viernes;MauricioM;61,8;Noche;Medio
BURRERA;viernes;MauricioM;63,2;Noche;Medio
BURRERA;viernes;MauricioM;61;Noche;Término
BURRERA;viernes;MauricioM;60,8;Noche;Término
BURRERA;viernes;MauricioM;64;Noche;Término
BURRERA;viernes;MauricioM;61,6;Noche;Término
BURRERA;viernes;MauricioM;60,6;Noche;Término
BURRERA;viernes;MauricioM;63,6;Noche;Término
BURRERA;viernes;MauricioM;61,6;Noche;Término
BURRERA;viernes;MauricioM;61,8;Noche;Término
BURRERA;viernes;MauricioM;62,4;Noche;Término
BURRERA;viernes;MauricioM;61,2;Noche;Término
BURRERA;viernes;MauricioM;59,8;Noche;Término
BURRERA;viernes;MauricioM;59,6;Noche;Término
BURRERA;viernes;MauricioM;62,4;Noche;Término
BURRERA;viernes;MauricioM;61,6;Noche;Término
BURRERA;viernes;MauricioM;62,6;Noche;Término
BURRERA;viernes;MauricioM;60,4;Noche;Término
BURRERA;viernes;MauricioM;62,4;Noche;Término
BURRERA;viernes;MauricioM;62,8;Noche;Término
BURRERA;viernes;MauricioM;62;Noche;Término
BURRERA;viernes;MauricioM;63,4;Noche;Término
BURRERA;viernes;MauricioM;61;Noche;Término
BURRERA;viernes;MauricioM;59,4;Mañana;Inicio
BURRERA;viernes;BernardoA;60;Mañana;Inicio
BURRERA;viernes;BernardoA;60,2;Mañana;Inicio
BURRERA;viernes;BernardoA;64;Mañana;Inicio
BURRERA;viernes;BernardoA;60,4;Mañana;Inicio
BURRERA;viernes;BernardoA;59,8;Mañana;Inicio
BURRERA;viernes;BernardoA;61,6;Mañana;Inicio
BURRERA;viernes;Practicante;62,8;Mañana;Medio
BURRERA;viernes;Practicante;64,8;Mañana;Medio
BURRERA;viernes;Practicante;62,8;Mañana;Medio
BURRERA;viernes;Practicante;62,6;Mañana;Medio
BURRERA;viernes;Practicante;58,4;Mañana;Medio
BURRERA;viernes;Practicante;62,8;Mañana;Medio
BURRERA;viernes;Practicante;63,2;Mañana;Medio
BURRERA;viernes;Practicante;62,4;Mañana;Medio
BURRERA;viernes;Practicante;63,4;Mañana;Medio
BURRERA;viernes;Practicante;59,8;Mañana;Medio
BURRERA;viernes;Practicante;62;Mañana;Medio
BURRERA;viernes;Practicante;60,6;Mañana;Medio
BURRERA;viernes;BernardoA;61,6;Mañana;Medio
BURRERA;viernes;BernardoA;61,2;Mañana;Medio
BURRERA;viernes;BernardoA;60,8;Mañana;Medio
BURRERA;viernes;BernardoA;59,6;Mañana;Medio
BURRERA;viernes;BernardoA;62,4;Mañana;Medio
BURRERA;viernes;BernardoA;63,8;Mañana;Medio
BURRERA;viernes;BernardoA;61,8;Mañana;Medio
BURRERA;viernes;BernardoA;60,8;Mañana;Medio
BURRERA;viernes;BernardoA;62;Mañana;Medio
BURRERA;viernes;BernardoA;60,2;Mañana;Medio
BURRERA;viernes;BernardoA;62,2;Mañana;Medio
BURRERA;viernes;BernardoA;63,6;Mañana;Medio
BURRERA;viernes;BernardoA;63;Mañana;Medio
BURRERA;viernes;BernardoA;63,8;Mañana;Medio
BURRERA;viernes;BernardoA;63;Mañana;Medio
BURRERA;viernes;BernardoA;63,2;Mañana;Medio
BURRERA;viernes;BernardoA;63,2;Mañana;Medio
BURRERA;viernes;BernardoA;63,8;Mañana;Medio
BURRERA;viernes;BernardoA;63,4;Mañana;Medio
