Producto;Día;User Name;Value;Turno;Avance_turno
BURRERA;jueves;DivisorA;61,2;Mañana;Medio
BURRERA;jueves;DivisorA;61,2;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;60,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,6;Mañana;Medio
BURRERA;jueves;DivisorA;59,8;Mañana;Medio
BURRERA;jueves;DivisorA;60,6;Mañana;Medio
BURRERA;jueves;DivisorA;59;Mañana;Medio
BURRERA;jueves;DivisorA;58,6;Mañana;Medio
BURRERA;jueves;DivisorA;59;Mañana;Medio
BURRERA;jueves;DivisorA;59,8;Mañana;Medio
BURRERA;jueves;DivisorA;60;Mañana;Medio
BURRERA;jueves;DivisorA;60,8;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,2;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;62,4;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;60,8;Mañana;Medio
BURRERA;jueves;DivisorA;61,8;Mañana;Medio
BURRERA;jueves;DivisorA;60,8;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;60,2;Mañana;Medio
BURRERA;jueves;DivisorA;58,8;Mañana;Medio
BURRERA;jueves;DivisorA;59,2;Mañana;Medio
BURRERA;jueves;DivisorA;58,2;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;60;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;62;Mañana;Medio
BURRERA;jueves;DivisorA;61;Mañana;Medio
BURRERA;jueves;DivisorA;60,2;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;63,2;Mañana;Medio
BURRERA;jueves;DivisorA;62;Mañana;Medio
BURRERA;jueves;DivisorA;62,4;Mañana;Medio
BURRERA;jueves;DivisorA;62,2;Mañana;Medio
BURRERA;jueves;DivisorA;61,6;Mañana;Medio
BURRERA;jueves;DivisorA;60,2;Mañana;Medio
BURRERA;jueves;DivisorA;61,2;Mañana;Medio
BURRERA;jueves;DivisorA;62,4;Mañana;Medio
BURRERA;jueves;DivisorA;62,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Medio
BURRERA;jueves;DivisorA;61,4;Mañana;Término
BURRERA;jueves;DivisorA;60;Mañana;Término
BURRERA;jueves;DivisorA;61,4;Mañana;Término
BURRERA;jueves;DivisorA;60;Mañana;Término
BURRERA;jueves;DivisorA;61,4;Mañana;Término
BURRERA;jueves;DivisorA;60,8;Mañana;Término
BURRERA;jueves;DivisorA;60;Mañana;Término
BURRERA;jueves;DivisorA;61,6;Mañana;Término
BURRERA;jueves;DivisorA;61,6;Mañana;Término
BURRERA;jueves;DivisorA;59,6;Mañana;Término
BURRERA;jueves;DivisorA;62,2;Mañana;Término
BURRERA;jueves;DivisorA;60,8;Mañana;Término
BURRERA;jueves;DivisorA;61,4;Mañana;Término
BURRERA;jueves;DivisorA;61,2;Mañana;Término
BURRERA;jueves;DivisorA;61,4;Mañana;Término
BURRERA;jueves;DivisorA;61,4;Mañana;Término
BURRERA;jueves;DivisorA;63,2;Mañana;Término
BURRERA;jueves;DivisorA;60,8;Mañana;Término
BURRERA;jueves;DivisorA;60,6;Mañana;Término
BURRERA;jueves;DivisorA;60,8;Mañana;Término
BURRERA;jueves;DivisorA;60,6;Mañana;Término
BURRERA;jueves;DivisorA;60,6;Mañana;Término
BURRERA;jueves;DivisorA;60,8;Mañana;Término
BURRERA;jueves;DivisorA;61,6;Mañana;Término
BURRERA;jueves;DivisorA;62;Tarde;Inicio
BURRERA;jueves;DivisorA;63;Tarde;Inicio
BURRERA;jueves;DivisorA;61,8;Tarde;Inicio
BURRERA;jueves;DivisorA;62,6;Tarde;Inicio
BURRERA;jueves;DivisorA;60,8;Tarde;Inicio
BURRERA;jueves;DivisorA;60,8;Tarde;Inicio
BURRERA;jueves;DivisorA;60,2;Tarde;Inicio
BURRERA;jueves;DivisorA;59,2;Tarde;Inicio
BURRERA;jueves;DivisorA;62;Tarde;Inicio
BURRERA;jueves;DivisorA;62;Tarde;Inicio
BURRERA;jueves;DivisorA;64,2;Tarde;Inicio
BURRERA;jueves;MauricioM;63;Tarde;Medio
BURRERA;jueves;MauricioM;61;Tarde;Medio
BURRERA;jueves;MauricioM;61;Tarde;Medio
BURRERA;jueves;MauricioM;61,2;Tarde;Medio
BURRERA;jueves;MauricioM;60,8;Tarde;Medio
BURRERA;jueves;MauricioM;62,2;Tarde;Medio
BURRERA;jueves;MauricioM;60,6;Tarde;Medio
BURRERA;jueves;MauricioM;61,4;Tarde;Medio
BURRERA;jueves;MauricioM;60,4;Tarde;Medio
BURRERA;jueves;MauricioM;61,8;Tarde;Medio
BURRERA;jueves;MauricioM;61;Tarde;Medio
BURRERA;jueves;MauricioM;61,8;Tarde;Medio
BURRERA;jueves;MauricioM;60,2;Tarde;Medio
BURRERA;jueves;MauricioM;62,2;Tarde;Medio
BURRERA;jueves;MauricioM;60,6;Tarde;Medio
BURRERA;jueves;MauricioM;63,8;Noche;Inicio
BURRERA;jueves;MauricioM;61,4;Noche;Inicio
BURRERA;jueves;BernardoA;59,2;Noche;Inicio
BURRERA;jueves;BernardoA;59,2;Noche;Inicio
BURRERA;jueves;BernardoA;58,6;Noche;Inicio
BURRERA;jueves;BernardoA;58,6;Noche;Inicio
BURRERA;jueves;BernardoA;59,6;Noche;Inicio
BURRERA;jueves;BernardoA;62,2;Noche;Inicio
BURRERA;viernes;BernardoA;59,8;Noche;Inicio
BURRERA;viernes;BernardoA;62,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,8;Noche;Inicio
BURRERA;viernes;BernardoA;60;Noche;Inicio
BURRERA;viernes;BernardoA;60,6;Noche;Inicio
BURRERA;viernes;BernardoA;60;Noche;Inicio
BURRERA;viernes;BernardoA;59,6;Noche;Inicio
BURRERA;viernes;BernardoA;59;Noche;Inicio
BURRERA;viernes;BernardoA;57;Noche;Inicio
BURRERA;viernes;BernardoA;59,4;Noche;Inicio
BURRERA;viernes;BernardoA;59,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,4;Noche;Inicio
BURRERA;viernes;BernardoA;60,8;Noche;Inicio
BURRERA;viernes;BernardoA;58,8;Noche;Inicio
BURRERA;viernes;BernardoA;60,6;Noche;Inicio
BURRERA;viernes;BernardoA;61,4;Noche;Inicio
BURRERA;viernes;BernardoA;59,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;60;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,8;Noche;Inicio
BURRERA;viernes;BernardoA;58,8;Noche;Inicio
BURRERA;viernes;BernardoA;59,6;Noche;Inicio
BURRERA;viernes;BernardoA;59;Noche;Inicio
BURRERA;viernes;BernardoA;61,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,4;Noche;Medio
BURRERA;viernes;BernardoA;58,2;Noche;Medio
BURRERA;viernes;BernardoA;61,8;Noche;Medio
BURRERA;viernes;BernardoA;61,4;Noche;Medio
BURRERA;viernes;BernardoA;61,4;Noche;Medio
BURRERA;viernes;BernardoA;60,4;Noche;Medio
BURRERA;viernes;BernardoA;61,8;Noche;Medio
BURRERA;viernes;BernardoA;62;Noche;Medio
BURRERA;viernes;BernardoA;60,2;Noche;Medio
BURRERA;viernes;BernardoA;60,2;Noche;Medio
BURRERA;viernes;BernardoA;60,4;Noche;Medio
BURRERA;viernes;BernardoA;63,2;Noche;Medio
BURRERA;viernes;BernardoA;62,2;Noche;Medio
BURRERA;viernes;BernardoA;62;Noche;Medio
BURRERA;viernes;BernardoA;59,6;Noche;Medio
BURRERA;viernes;BernardoA;61,8;Noche;Medio
BURRERA;viernes;BernardoA;61,4;Noche;Medio
BURRERA;viernes;BernardoA;60,6;Noche;Medio
BURRERA;viernes;BernardoA;60,6;Noche;Medio
BURRERA;viernes;BernardoA;61,2;Noche;Medio
BURRERA;viernes;BernardoA;61,4;Noche;Término
BURRERA;viernes;BernardoA;59,4;Noche;Término
BURRERA;viernes;BernardoA;60,6;Noche;Término
BURRERA;viernes;BernardoA;59,8;Noche;Término
BURRERA;viernes;BernardoA;60,2;Noche;Término
BURRERA;viernes;BernardoA;60,4;Noche;Término
BURRERA;viernes;BernardoA;60,2;Noche;Término
BURRERA;viernes;BernardoA;60,2;Mañana;Inicio
BURRERA;viernes;BernardoA;61,8;Mañana;Inicio
BURRERA;viernes;BernardoA;61,4;Mañana;Inicio
BURRERA;viernes;BernardoA;60,2;Mañana;Inicio
BURRERA;viernes;BernardoA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;60,2;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;60,2;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;59,6;Mañana;Inicio
BURRERA;viernes;DivisorA;60,8;Mañana;Inicio
BURRERA;viernes;DivisorA;61;Mañana;Inicio
BURRERA;viernes;DivisorA;60;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;60,6;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;60,8;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;60,8;Mañana;Inicio
BURRERA;viernes;DivisorA;59,6;Mañana;Inicio
BURRERA;viernes;DivisorA;62;Mañana;Inicio
BURRERA;viernes;DivisorA;61,4;Mañana;Inicio
BURRERA;viernes;DivisorA;62;Mañana;Inicio
BURRERA;viernes;DivisorA;62,2;Mañana;Inicio
BURRERA;viernes;DivisorA;62,4;Mañana;Inicio
BURRERA;viernes;DivisorA;62,6;Mañana;Inicio
BURRERA;viernes;DivisorA;60,8;Mañana;Inicio
BURRERA;viernes;DivisorA;63,2;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;62,4;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;60,8;Mañana;Inicio
BURRERA;viernes;DivisorA;62;Mañana;Inicio
BURRERA;viernes;DivisorA;60,4;Mañana;Inicio
BURRERA;viernes;DivisorA;61,4;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;62;Mañana;Inicio
BURRERA;viernes;DivisorA;60;Mañana;Inicio
BURRERA;viernes;DivisorA;61,6;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;62;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;59,8;Mañana;Inicio
BURRERA;viernes;DivisorA;61,6;Mañana;Inicio
BURRERA;viernes;DivisorA;61;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;62,8;Mañana;Inicio
BURRERA;viernes;DivisorA;63;Mañana;Inicio
BURRERA;viernes;DivisorA;60,2;Mañana;Inicio
BURRERA;viernes;DivisorA;62,4;Mañana;Inicio
BURRERA;viernes;DivisorA;61,8;Mañana;Inicio
BURRERA;viernes;DivisorA;62,2;Mañana;Inicio
BURRERA;viernes;DivisorA;62,2;Mañana;Inicio
BURRERA;viernes;DivisorA;61,2;Mañana;Inicio
BURRERA;viernes;DivisorA;60,4;Mañana;Medio
BURRERA;viernes;DivisorA;60,2;Mañana;Medio
BURRERA;viernes;DivisorA;60,6;Mañana;Medio
BURRERA;viernes;Practicante;62,6;Mañana;Medio
BURRERA;viernes;Practicante;62,6;Mañana;Medio
BURRERA;viernes;Practicante;61,6;Mañana;Medio
BURRERA;viernes;Practicante;62,8;Mañana;Medio
BURRERA;viernes;Practicante;62;Mañana;Medio
BURRERA;viernes;Practicante;60,8;Mañana;Medio
BURRERA;viernes;Practicante;61,8;Mañana;Medio
BURRERA;viernes;Practicante;64;Mañana;Medio
BURRERA;viernes;Practicante;63;Mañana;Medio
BURRERA;viernes;Practicante;61,6;Mañana;Medio
BURRERA;viernes;DivisorA;58,4;Mañana;Medio
BURRERA;viernes;DivisorA;60,2;Mañana;Medio
BURRERA;viernes;DivisorA;60,2;Mañana;Medio
BURRERA;viernes;DivisorA;60,2;Mañana;Medio
BURRERA;viernes;DivisorA;61,2;Mañana;Medio
BURRERA;viernes;DivisorA;61,2;Mañana;Medio
BURRERA;viernes;DivisorA;60,8;Mañana;Medio
BURRERA;viernes;DivisorA;60,8;Mañana;Término
BURRERA;viernes;DivisorA;60,8;Mañana;Término
BURRERA;viernes;DivisorA;60,6;Mañana;Término
BURRERA;viernes;DivisorA;60,6;Mañana;Término
BURRERA;viernes;DivisorA;60,6;Mañana;Término
BURRERA;viernes;DivisorA;60;Mañana;Término
BURRERA;viernes;DivisorA;60;Mañana;Término
BURRERA;viernes;DivisorA;65;Mañana;Término
BURRERA;viernes;DivisorA;63;Tarde;Inicio
BURRERA;viernes;DivisorA;60,4;Tarde;Inicio
BURRERA;viernes;DivisorA;61,6;Tarde;Inicio
BURRERA;viernes;DivisorA;62;Tarde;Inicio
BURRERA;viernes;DivisorA;62,2;Tarde;Inicio
BURRERA;viernes;DivisorA;61;Tarde;Inicio
BURRERA;viernes;DivisorA;60,6;Tarde;Inicio
BURRERA;viernes;DivisorA;61,4;Tarde;Inicio
BURRERA;viernes;DivisorA;61,4;Tarde;Inicio
BURRERA;viernes;DivisorA;62,2;Tarde;Inicio
BURRERA;viernes;DivisorA;61,2;Tarde;Inicio
BURRERA;viernes;DivisorA;62;Tarde;Inicio
BURRERA;viernes;DivisorA;60,6;Tarde;Inicio
BURRERA;viernes;DivisorA;60,8;Tarde;Inicio
BURRERA;viernes;DivisorA;61,6;Tarde;Inicio
BURRERA;viernes;DivisorA;63;Tarde;Inicio
BURRERA;viernes;DivisorA;63,8;Tarde;Inicio
BURRERA;viernes;DivisorA;62,6;Tarde;Inicio
BURRERA;viernes;DivisorA;63;Tarde;Inicio
BURRERA;viernes;Practicante;62,6;Tarde;Inicio
BURRERA;viernes;Practicante;63,8;Tarde;Inicio
BURRERA;viernes;Practicante;60,8;Tarde;Inicio
BURRERA;viernes;Practicante;63,4;Tarde;Inicio
BURRERA;viernes;Practicante;62,4;Tarde;Inicio
BURRERA;viernes;Practicante;64,8;Tarde;Inicio
BURRERA;viernes;Practicante;61,4;Tarde;Inicio
BURRERA;viernes;Practicante;61,2;Tarde;Inicio
BURRERA;viernes;Practicante;63,4;Tarde;Inicio
BURRERA;viernes;Practicante;62,2;Tarde;Inicio
BURRERA;viernes;Practicante;61,4;Tarde;Inicio
BURRERA;viernes;DivisorA;62,2;Tarde;Inicio
BURRERA;viernes;DivisorA;62,8;Tarde;Inicio
BURRERA;viernes;DivisorA;62,4;Tarde;Inicio
BURRERA;viernes;DivisorA;62,2;Tarde;Inicio
BURRERA;viernes;DivisorA;60,4;Tarde;Inicio
BURRERA;viernes;DivisorA;62,4;Tarde;Inicio
BURRERA;viernes;DivisorA;61,6;Tarde;Inicio
BURRERA;viernes;DivisorA;63;Tarde;Inicio
BURRERA;viernes;DivisorA;62,4;Tarde;Inicio
BURRERA;viernes;DivisorA;63,2;Tarde;Inicio
BURRERA;viernes;DivisorA;64;Tarde;Inicio
BURRERA;viernes;DivisorA;62,6;Tarde;Inicio
BURRERA;viernes;DivisorA;61,4;Tarde;Inicio
BURRERA;viernes;DivisorA;60,6;Tarde;Inicio
BURRERA;viernes;DivisorA;61,6;Tarde;Medio
BURRERA;viernes;DivisorA;59,4;Tarde;Medio
BURRERA;viernes;DivisorA;61;Tarde;Medio
BURRERA;viernes;DivisorA;61,6;Tarde;Medio
BURRERA;viernes;DivisorA;63,2;Tarde;Medio
BURRERA;viernes;DivisorA;61,6;Tarde;Medio
BURRERA;viernes;DivisorA;63;Tarde;Medio
BURRERA;viernes;DivisorA;61;Tarde;Medio
BURRERA;viernes;DivisorA;60,4;Tarde;Medio
BURRERA;viernes;DivisorA;61,4;Tarde;Medio
BURRERA;viernes;DivisorA;62,6;Tarde;Medio
BURRERA;viernes;DivisorA;61,6;Tarde;Medio
BURRERA;viernes;DivisorA;61;Tarde;Término
BURRERA;viernes;DivisorA;60,8;Tarde;Término
BURRERA;viernes;DivisorA;61;Tarde;Término
BURRERA;viernes;DivisorA;62;Tarde;Término
BURRERA;viernes;DivisorA;59,2;Noche;Inicio
BURRERA;viernes;DivisorA;59;Noche;Inicio
BURRERA;viernes;DivisorA;61,2;Noche;Inicio
BURRERA;sábado;DivisorA;61,4;Noche;Inicio
BURRERA;sábado;DivisorA;61,2;Noche;Inicio
BURRERA;sábado;DivisorA;60,4;Noche;Inicio
BURRERA;sábado;DivisorA;60;Noche;Inicio
BURRERA;sábado;DivisorA;60,6;Noche;Inicio
BURRERA;sábado;DivisorA;60,6;Noche;Medio
BURRERA;sábado;DivisorA;59,8;Noche;Medio
BURRERA;sábado;DivisorA;60,2;Noche;Medio
BURRERA;sábado;DivisorA;59,8;Noche;Medio
BURRERA;sábado;DivisorA;60;Noche;Medio
BURRERA;sábado;DivisorA;59,8;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;60,2;Noche;Medio
BURRERA;sábado;BernardoA;61,4;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;60,4;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;60,4;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;60,4;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;61;Noche;Medio
BURRERA;sábado;BernardoA;61;Noche;Medio
BURRERA;sábado;BernardoA;60,2;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;sábado;BernardoA;61,2;Noche;Medio
BURRERA;lunes;Practicante;61,2;Mañana;Medio
BURRERA;lunes;Practicante;60,2;Mañana;Medio
BURRERA;lunes;Practicante;59;Mañana;Medio
BURRERA;lunes;Practicante;61;Mañana;Medio
BURRERA;lunes;Practicante;61,2;Mañana;Medio
BURRERA;lunes;Practicante;60,4;Mañana;Medio
BURRERA;lunes;Practicante;60,2;Mañana;Medio
BURRERA;lunes;Practicante;59,6;Mañana;Medio
BURRERA;lunes;Practicante;62;Mañana;Medio
BURRERA;lunes;Practicante;62;Mañana;Medio
BURRERA;lunes;Practicante;61,2;Mañana;Medio
BURRERA;lunes;MauricioM;59,4;Mañana;Medio
BURRERA;lunes;MauricioM;61;Mañana;Medio
BURRERA;lunes;MauricioM;57,6;Mañana;Medio
BURRERA;lunes;MauricioM;60,2;Mañana;Medio
BURRERA;lunes;MauricioM;63;Mañana;Medio
BURRERA;lunes;MauricioM;59,2;Mañana;Medio
BURRERA;lunes;MauricioM;60,2;Mañana;Medio
BURRERA;lunes;MauricioM;60,6;Mañana;Medio
BURRERA;lunes;MauricioM;63,6;Mañana;Medio
BURRERA;lunes;MauricioM;61,8;Mañana;Medio
BURRERA;lunes;MauricioM;62,4;Mañana;Medio
BURRERA;lunes;MauricioM;58,6;Mañana;Medio
BURRERA;lunes;MauricioM;57,8;Mañana;Medio
BURRERA;lunes;MauricioM;61;Mañana;Medio
BURRERA;lunes;MauricioM;59,4;Mañana;Medio
BURRERA;jueves;MauricioM;59,2;Mañana;Medio
BURRERA;jueves;MauricioM;62,2;Mañana;Término
BURRERA;jueves;MauricioM;62,6;Mañana;Término
BURRERA;jueves;MauricioM;58;Tarde;Inicio
BURRERA;jueves;BernardoA;58,4;Tarde;Inicio
BURRERA;jueves;BernardoA;57,8;Tarde;Inicio
BURRERA;jueves;BernardoA;61,2;Tarde;Inicio
BURRERA;jueves;BernardoA;60;Tarde;Inicio
BURRERA;jueves;BernardoA;61,8;Tarde;Inicio
BURRERA;jueves;BernardoA;59,8;Tarde;Inicio
BURRERA;jueves;BernardoA;60;Tarde;Inicio
BURRERA;jueves;BernardoA;59,8;Tarde;Inicio
BURRERA;jueves;BernardoA;60;Tarde;Inicio
BURRERA;jueves;BernardoA;57;Tarde;Inicio
BURRERA;jueves;BernardoA;61,6;Tarde;Inicio
BURRERA;jueves;BernardoA;62,6;Tarde;Inicio
BURRERA;jueves;BernardoA;59,4;Tarde;Inicio
BURRERA;jueves;BernardoA;58,6;Tarde;Inicio
BURRERA;jueves;BernardoA;61,6;Tarde;Inicio
BURRERA;jueves;BernardoA;62,2;Tarde;Inicio
BURRERA;jueves;BernardoA;63;Tarde;Inicio
BURRERA;jueves;BernardoA;61,4;Tarde;Inicio
BURRERA;jueves;BernardoA;62,8;Tarde;Inicio
BURRERA;jueves;Practicante;62,4;Tarde;Inicio
BURRERA;jueves;Practicante;62,2;Tarde;Inicio
BURRERA;jueves;Practicante;61,4;Tarde;Inicio
BURRERA;jueves;Practicante;60,8;Tarde;Inicio
BURRERA;jueves;Practicante;65;Tarde;Inicio
BURRERA;jueves;Practicante;63,6;Tarde;Inicio
BURRERA;jueves;Practicante;60,4;Tarde;Inicio
BURRERA;jueves;Practicante;63,2;Tarde;Inicio
BURRERA;jueves;Practicante;60,8;Tarde;Inicio
BURRERA;jueves;Practicante;61,6;Tarde;Inicio
BURRERA;jueves;Practicante;60,6;Tarde;Inicio
BURRERA;jueves;BernardoA;60,2;Tarde;Inicio
BURRERA;jueves;BernardoA;63,4;Tarde;Inicio
BURRERA;jueves;BernardoA;62,2;Tarde;Inicio
BURRERA;jueves;BernardoA;61,2;Tarde;Inicio
BURRERA;jueves;BernardoA;65;Tarde;Inicio
BURRERA;jueves;BernardoA;63,4;Tarde;Inicio
BURRERA;jueves;BernardoA;61,8;Tarde;Inicio
BURRERA;jueves;BernardoA;62,2;Tarde;Inicio
BURRERA;jueves;BernardoA;62;Tarde;Inicio
BURRERA;jueves;BernardoA;62,6;Tarde;Inicio
BURRERA;jueves;BernardoA;61,2;Tarde;Inicio
BURRERA;jueves;BernardoA;61,4;Tarde;Inicio
BURRERA;jueves;BernardoA;61,4;Tarde;Inicio
BURRERA;jueves;BernardoA;61;Tarde;Inicio
BURRERA;jueves;BernardoA;58,4;Tarde;Inicio
BURRERA;jueves;BernardoA;59,6;Tarde;Inicio
BURRERA;jueves;BernardoA;60,2;Tarde;Inicio
BURRERA;jueves;BernardoA;60,4;Tarde;Medio
BURRERA;jueves;BernardoA;62,2;Tarde;Medio
BURRERA;jueves;BernardoA;61,6;Tarde;Medio
BURRERA;jueves;BernardoA;60,8;Tarde;Medio
BURRERA;jueves;BernardoA;61;Tarde;Medio
BURRERA;jueves;BernardoA;59,6;Tarde;Medio
BURRERA;jueves;BernardoA;59;Tarde;Medio
BURRERA;jueves;BernardoA;60,4;Tarde;Medio
BURRERA;jueves;BernardoA;60;Tarde;Medio
BURRERA;jueves;BernardoA;60;Tarde;Medio
BURRERA;jueves;BernardoA;60;Tarde;Medio
BURRERA;jueves;BernardoA;60,6;Tarde;Medio
BURRERA;jueves;BernardoA;62;Tarde;Medio
BURRERA;jueves;BernardoA;61,6;Tarde;Medio
BURRERA;jueves;BernardoA;60,4;Tarde;Término
BURRERA;jueves;BernardoA;60,6;Tarde;Término
BURRERA;jueves;BernardoA;59,4;Tarde;Término
BURRERA;jueves;BernardoA;61,2;Tarde;Término
BURRERA;jueves;BernardoA;61,8;Tarde;Término
BURRERA;jueves;BernardoA;61;Tarde;Término
BURRERA;jueves;BernardoA;61,2;Tarde;Término
BURRERA;jueves;DivisorA;61,4;Noche;Inicio
BURRERA;jueves;DivisorA;62,4;Noche;Inicio
BURRERA;jueves;DivisorA;63,8;Noche;Inicio
BURRERA;jueves;DivisorA;62,8;Noche;Inicio
BURRERA;jueves;DivisorA;60;Noche;Inicio
BURRERA;jueves;DivisorA;63;Noche;Inicio
BURRERA;jueves;DivisorA;62,2;Noche;Inicio
BURRERA;jueves;DivisorA;59,2;Noche;Inicio
BURRERA;jueves;DivisorA;64,8;Noche;Inicio
BURRERA;jueves;DivisorA;65;Noche;Inicio
BURRERA;jueves;DivisorA;64;Noche;Inicio
BURRERA;jueves;DivisorA;63,2;Noche;Inicio
BURRERA;jueves;DivisorA;62;Noche;Inicio
BURRERA;jueves;DivisorA;65;Noche;Inicio
BURRERA;jueves;DivisorA;62,4;Noche;Inicio
BURRERA;jueves;DivisorA;61,8;Noche;Inicio
BURRERA;jueves;DivisorA;59,4;Noche;Inicio
BURRERA;viernes;DivisorA;60,8;Noche;Inicio
BURRERA;viernes;DivisorA;61,2;Noche;Inicio
BURRERA;viernes;DivisorA;60;Noche;Inicio
BURRERA;viernes;DivisorA;61,4;Noche;Inicio
BURRERA;viernes;DivisorA;61,8;Noche;Inicio
BURRERA;viernes;DivisorA;60,2;Noche;Inicio
BURRERA;viernes;DivisorA;64,4;Noche;Inicio
BURRERA;viernes;DivisorA;60,2;Noche;Inicio
BURRERA;viernes;DivisorA;61,8;Noche;Inicio
BURRERA;viernes;DivisorA;63,6;Noche;Inicio
BURRERA;viernes;DivisorA;62,8;Noche;Inicio
BURRERA;viernes;DivisorA;61,4;Noche;Inicio
BURRERA;viernes;DivisorA;58,8;Noche;Inicio
BURRERA;viernes;DivisorA;58,6;Noche;Inicio
BURRERA;viernes;DivisorA;61,2;Noche;Inicio
BURRERA;viernes;DivisorA;60,8;Noche;Inicio
BURRERA;viernes;DivisorA;59;Noche;Inicio
BURRERA;viernes;DivisorA;61,4;Noche;Inicio
BURRERA;viernes;DivisorA;62,2;Noche;Inicio
BURRERA;viernes;DivisorA;60,8;Noche;Inicio
BURRERA;viernes;DivisorA;61,6;Noche;Inicio
BURRERA;viernes;DivisorA;63,4;Noche;Inicio
BURRERA;viernes;DivisorA;63,6;Noche;Inicio
BURRERA;viernes;DivisorA;58,8;Noche;Término
BURRERA;viernes;DivisorA;62;Noche;Medio
BURRERA;viernes;DivisorA;61,2;Noche;Medio
BURRERA;viernes;DivisorA;59,2;Noche;Medio
BURRERA;viernes;DivisorA;58,8;Noche;Medio
BURRERA;viernes;DivisorA;62,2;Noche;Medio
BURRERA;viernes;DivisorA;62,2;Noche;Medio
BURRERA;viernes;DivisorA;61;Noche;Medio
