Producto,Usuario,Día,Turno,Avance_turno,Abosorción,Value
BURRERA,Turno_B,viernes,Noche,Término,47.5,sobre_peso
BURRERA,Turno_B,viernes,Noche,Término,47.5,sobre_peso
BURRERA,Turno_B,viernes,Noche,Término,47.5,bajo_peso
BURRERA,Turno_B,viernes,Noche,Término,47.5,bajo_peso
BURRERA,Turno_B,viernes,Noche,Término,47.5,bajo_peso
BURRERA,Turno_B,viernes,Noche,Término,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Inicio,47.6,bajo_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,bajo_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,bajo_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Externo,viernes,Mañana,Inicio,47.6,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,sobre_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_A,viernes,Mañana,Término,48.7,bajo_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,bajo_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,bajo_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Medio,47.1,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Medio,47.1,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Término,48.7,bajo_peso
BURRERA,Turno_C,viernes,Tarde,Término,48.7,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Término,48.7,sobre_peso
BURRERA,Turno_C,viernes,Tarde,Término,48.7,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,bajo_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Noche,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,bajo_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Medio,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Término,47.4,sobre_peso
BURRERA,Turno_B,sábado,Mañana,Término,47.4,sobre_peso
BURRERA,Turno_C,sábado,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,sábado,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,sábado,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,sábado,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_C,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,sábado,Noche,Inicio,47.5,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_B,domingo,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_B,domingo,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Turno_C,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Externo,lunes,Mañana,Medio,47.5,bajo_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Externo,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_C,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Inicio,47.5,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Medio,47.7,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Medio,47.7,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,sobre_peso
BURRERA,Turno_B,lunes,Tarde,Término,47.3,bajo_peso
BURRERA,Turno_A,lunes,Noche,Inicio,47.4,sobre_peso
BURRERA,Turno_A,lunes,Noche,Inicio,47.4,sobre_peso
BURRERA,Turno_A,lunes,Noche,Inicio,47.4,sobre_peso
BURRERA,Turno_A,lunes,Noche,Inicio,47.4,sobre_peso
BURRERA,Turno_A,lunes,Noche,Inicio,47.4,sobre_peso
BURRERA,Turno_A,lunes,Noche,Inicio,47.4,bajo_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,sobre_peso
BURRERA,Turno_A,martes,Noche,Término,47.7,bajo_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_C,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,sobre_peso
BURRERA,Externo,martes,Mañana,Inicio,47.5,bajo_peso
BURRERA,Turno_C,martes,Tarde,Inicio,47.6,sobre_peso
BURRERA,Turno_B,martes,Tarde,Medio,47.4,sobre_peso
BURRERA,Turno_B,martes,Tarde,Medio,47.4,bajo_peso
BURRERA,Turno_B,martes,Tarde,Medio,47.4,bajo_peso
BURRERA,Turno_B,martes,Tarde,Medio,47.4,bajo_peso
BURRERA,Turno_B,martes,Tarde,Medio,47.4,bajo_peso
BURRERA,Turno_B,martes,Tarde,Término,47.4,sobre_peso
BURRERA,Turno_B,martes,Tarde,Término,47.4,sobre_peso
BURRERA,Turno_B,martes,Tarde,Término,47.4,sobre_peso
BURRERA,Turno_B,martes,Tarde,Término,47.4,bajo_peso
BURRERA,Turno_B,martes,Tarde,Término,47.4,sobre_peso
BURRERA,Turno_B,martes,Noche,Inicio,47.6,bajo_peso
BURRERA,Turno_B,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,martes,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Inicio,47.6,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,bajo_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Medio,47.7,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Término,47.5,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Término,47.5,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Término,47.5,sobre_peso
BURRERA,Turno_A,miércoles,Noche,Término,47.5,sobre_peso
